asset_id,user_id
4901,13967
4902,13969
4903,13969
4904,13973
4905,13975
4906,13976
4907,13979
4908,13981
4909,13989
4910,13990
4911,13990
4912,13993
4913,13994
4914,13995
4915,13996
4916,14002
4917,14003
4918,14008
4919,14010
4920,14013
4921,14014
4922,14019
4923,14020
4924,14029
4925,14031
4926,14032
4927,14036
4928,14037
4929,14039
4930,14040
4931,14041
4932,14042
4933,14045
4934,14048
4935,14053
4936,14057
4937,14060
4938,14062
4939,14063
4940,14065
4941,14067
4942,14068
4943,14070
4944,14074
4945,14076
4946,14077
4947,14079
4948,14087
4949,14090
4950,14091
4951,14095
4952,14096
4953,14098
4954,14103
4955,14105
4956,14106
4957,14107
4958,14108
4959,14111
4960,14114
4961,14116
4962,14119
4963,14123
4964,14125
4965,14126
4966,14129
4967,14130
4968,14131
4969,14133
4970,14134
4971,14135
4972,14137
4973,14139
4974,14141
4975,14144
4976,14147
4977,14150
4978,14151
4979,14152
4980,14153
4981,14156
4982,14162
4983,14171
4984,14175
4985,14176
4986,14177
4987,14179
4988,14184
4989,14187
4990,14188
4991,14194
4992,14195
4993,14196
4994,14197
4995,14199
4996,14201
4997,14206
4998,14208
4999,14211
5000,14214
5001,14215
5002,14216
5003,14218
5004,14221
5005,14225
5006,14229
5007,14230
5008,14235
5009,14242
5010,14248
5011,14248
5012,14250
5013,14254
5014,14258
5015,14265
5016,14267
5017,14268
5018,14269
5019,14271
5020,14278
5021,14281
5022,14282
5023,14285
5024,14290
5025,14293
5026,14297
5027,14298
5028,14302
5029,14306
5030,14308
5031,14310
5032,14311
5033,14313
5034,14315
5035,14316
5036,14318
5037,14320
5038,14324
5039,14326
5040,14327
5041,14332
5042,14336
5043,14338
5044,14342
5045,14343
5046,14353
5047,14360
5048,14362
5049,14364
5050,14366
5051,14367
5052,14369
5053,14371
5054,14372
5055,14373
5056,14378
5057,14380
5058,14381
5059,14385
5060,14390
5061,14392
5062,14396
5063,14401
5064,14405
5065,14411
5066,14412
5067,14414
5068,14416
5069,14420
5070,14421
5071,14432
5072,14432
5073,14434
5074,14435
5075,14436
5076,14439
5077,14444
5078,14445
5079,14446
5080,14447
5081,14447
5082,14449
5083,14450
5084,14451
5085,14452
5086,14453
5087,14454
5088,14457
5089,14465
5090,14468
5091,14470
5092,14476
5093,14479
5094,14489
5095,14491
5096,14494
5097,14496
5098,14499
5099,14502
5100,14505
5101,14507
5102,14511
5103,14512
5104,14513
5105,14515
5106,14517
5107,14522
5108,14522
5109,14528
5110,14534
5111,14534
5112,14536
5113,14536
5114,14538
5115,14540
5116,14541
5117,14542
5118,14545
5119,14546
5120,14550
5121,14555
5122,14557
5123,14558
5124,14559
5125,14561
5126,14561
5127,14563
5128,14563
5129,14565
5130,14567
5131,14572
5132,14574
5133,14585
5134,14586
5135,14588
5136,14589
5137,14592
5138,14594
5139,14604
5140,14605
5141,14608
5142,14609
5143,14611
5144,14613
5145,14614
5146,14620
5147,14621
5148,14624
5149,14628
5150,14629
5151,14630
5152,14632
5153,14637
5154,14639
5155,14647
5156,14649
5157,14652
5158,14655
5159,14658
5160,14662
5161,14663
5162,14667
5163,14671
5164,14672
5165,14673
5166,14676
5167,14678
5168,14678
5169,14686
5170,14687
5171,14690
5172,14692
5173,14693
5174,14697
5175,14699
5176,14700
5177,14706
5178,14710
5179,14711
5180,14712
5181,14713
5182,14716
5183,14719
5184,14721
5185,14721
5186,14725
5187,14730
5188,14736
5189,14738
5190,14740
5191,14744
5192,14747
5193,14748
5194,14748
5195,14749
5196,14753
5197,14754
5198,14756
5199,14761
5200,14761
5201,14762
5202,14762
5203,14765
5204,14773
5205,14774
5206,14780
5207,14789
5208,14793
5209,14794
5210,14797
5211,14797
5212,14799
5213,14804
5214,14805
5215,14806
5216,14807
5217,14811
5218,14814
5219,14818
5220,14821
5221,14822
5222,14833
5223,14834
5224,14835
5225,14844
5226,14845
5227,14846
5228,14849
5229,14856
5230,14857
5231,14859
5232,14859
5233,14860
5234,14863
5235,14864
5236,14867
5237,14870
5238,14876
5239,14879
5240,14880
5241,14881
5242,14885
5243,14893
5244,14897
5245,14899
5246,14905
5247,14906
5248,14912
5249,14914
5250,14918
5251,14921
5252,14925
5253,14929
5254,14930
5255,14933
5256,14934
5257,14941
5258,14943
5259,14948
5260,14952
5261,14959
5262,14964
5263,14976
5264,14979
5265,14981
5266,14986
5267,14994
5268,14995
5269,15001
5270,15002
5271,15003
5272,15004
5273,15006
5274,15010
5275,15014
5276,15016
5277,15023
5278,15025
5279,15027
5280,15028
5281,15029
5282,15033
5283,15040
5284,15041
5285,15042
5286,15045
5287,15046
5288,15049
5289,15054
5290,15056
5291,15058
5292,15060
5293,15064
5294,15066
5295,15068
5296,15069
5297,15070
5298,15071
5299,15077
5300,15084
5301,15086
5302,15087
5303,15089
5304,15090
5305,15091
5306,15092
5307,15098
5308,15099
5309,15120
5310,15121
5311,15125
5312,15131
5313,15132
5314,15136
5315,15138
5316,15142
5317,15147
5318,15148
5319,15151
5320,15152
5321,15156
5322,15159
5323,15160
5324,15161
5325,15163
5326,15168
5327,15174
5328,15179
5329,15183
5330,15186
5331,15187
5332,15187
5333,15188
5334,15192
5335,15193
5336,15194
5337,15195
5338,15197
5339,15198
5340,15200
5341,15203
5342,15205
5343,15206
5344,15207
5345,15208
5346,15210
5347,15211
5348,15212
5349,15216
5350,15217
5351,15219
5352,15220
5353,15222
5354,15225
5355,15228
5356,15230
5357,15232
5358,15236
5359,15243
5360,15244
5361,15245
5362,15246
5363,15247
5364,15250
5365,15253
5366,15256
5367,15257
5368,15259
5369,15260
5370,15262
5371,15263
5372,15263
5373,15267
5374,15277
5375,15279
5376,15280
5377,15281
5378,15286
5379,15287
5380,15293
5381,15295
5382,15297
5383,15299
5384,15300
5385,15301
5386,15302
5387,15304
5388,15306
5389,15307
5390,15309
5391,15312
5392,15313
5393,15314
5394,15314
5395,15317
5396,15319
5397,15320
5398,15331
5399,15336
5400,15339
5401,15340
5402,15341
5403,15342
5404,15347
5405,15350
5406,15351
5407,15353
5408,15357
5409,15358
5410,15360
5411,15364
5412,15366
5413,15370
5414,15371
5415,15373
5416,15378
5417,15380
5418,15380
5419,15385
5420,15390
5421,15392
5422,15399
5423,15400
5424,15408
5425,15408
5426,15411
5427,15417
5428,15419
5429,15423
5430,15425
5431,15428
5432,15430
5433,15432
5434,15434
5435,15435
5436,15439
5437,15441
5438,15441
5439,15442
5440,15443
5441,15444
5442,15446
5443,15448
5444,15449
5445,15453
5446,15460
5447,15463
5448,15466
5449,15469
5450,15470
5451,15471
5452,15471
5453,15473
5454,15478
5455,15479
5456,15481
5457,15482
5458,15483
5459,15484
5460,15488
5461,15490
5462,15492
5463,15497
5464,15499
5465,15500
5466,15501
5467,15504
5468,15510
5469,15510
5470,15512
5471,15513
5472,15517
5473,15521
5474,15523
5475,15525
5476,15527
5477,15528
5478,15531
5479,15536
5480,15539
5481,15541
5482,15545
5483,15546
5484,15551
5485,15552
5486,15559
5487,15561
5488,15563
5489,15568
5490,15570
5491,15571
5492,15573
5493,15577
5494,15583
5495,15586
5496,15586
5497,15587
5498,15595
5499,15596
5500,15597
5501,15598
5502,15601
5503,15605
5504,15607
5505,15617
5506,15618
5507,15621
5508,15624
5509,15625
5510,15626
5511,15628
5512,15632
5513,15633
5514,15635
5515,15638
5516,15644
5517,15645
5518,15646
5519,15647
5520,15650
5521,15653
5522,15660
5523,15661
5524,15662
5525,15663
5526,15666
5527,15667
5528,15668
5529,15669
5530,15676
5531,15678
5532,15681
5533,15682
5534,15685
5535,15687
5536,15688
5537,15696
5538,15697
5539,15699
5540,15707
5541,15708
5542,15710
5543,15715
5544,15716
5545,15721
5546,15730
5547,15734
5548,15738
5549,15739
5550,15744
5551,15747
5552,15752
5553,15752
5554,15753
5555,15755
5556,15757
5557,15758
5558,15760
5559,15763
5560,15764
5561,15765
5562,15767
5563,15767
5564,15769
5565,15771
5566,15774
5567,15777
5568,15781
5569,15782
5570,15786
5571,15787
5572,15789
5573,15797
5574,15799
5575,15801
5576,15802
5577,15804
5578,15809
5579,15810
5580,15811
5581,15813
5582,15816
5583,15817
5584,15818
5585,15820
5586,15825
5587,15827
5588,15829
5589,15831
5590,15832
5591,15834
5592,15835
5593,15835
5594,15840
5595,15846
5596,15848
5597,15858
5598,15859
5599,15862
5600,15863
5601,15864
5602,15865
5603,15881
5604,15884
5605,15887
5606,15888
5607,15897
5608,15898
5609,15900
5610,15903
5611,15904
5612,15906
5613,15907
5614,15911
5615,15914
5616,15916
5617,15917
5618,15920
5619,15922
5620,15927
5621,15929
5622,15930
5623,15931
5624,15936
5625,15937
5626,15939
5627,15941
5628,15942
5629,15947
5630,15948
5631,15949
5632,15952
5633,15953
5634,15960
5635,15961
5636,15962
5637,15963
5638,15964
5639,15966
5640,15968
5641,15969
5642,15970
5643,15977
5644,15982
5645,15993
5646,15994
5647,15996
5648,15997
5649,16001
5650,16005
5651,16008
5652,16015
5653,16016
5654,16019
5655,16027
5656,16028
5657,16029
5658,16031
5659,16037
5660,16037
5661,16043
5662,16047
5663,16052
5664,16054
5665,16057
5666,16058
5667,16059
5668,16060
5669,16060
5670,16061
5671,16062
5672,16067
5673,16069
5674,16076
5675,16080
5676,16084
5677,16086
5678,16089
5679,16096
5680,16097
5681,16098
5682,16100
5683,16102
5684,16103
5685,16106
5686,16109
5687,16110
5688,16112
5689,16115
5690,16116
5691,16120
5692,16124
5693,16126
5694,16128
5695,16128
5696,16130
5697,16138
5698,16144
5699,16148
5700,16149
5701,16152
5702,16155
5703,16158
5704,16159
5705,16160
5706,16162
5707,16164
5708,16166
5709,16168
5710,16172
5711,16174
5712,16182
5713,16185
5714,16186
5715,16187
5716,16193
5717,16197
5718,16198
5719,16200
5720,16204
5721,16206
5722,16207
5723,16211
5724,16213
5725,16223
5726,16224
5727,16226
5728,16227
5729,16229
5730,16233
5731,16240
5732,16244
5733,16246
5734,16247
5735,16249
5736,16252
5737,16253
5738,16254
5739,16257
5740,16264
5741,16265
5742,16268
5743,16269
5744,16271
5745,16277
5746,16278
5747,16287
5748,16287
5749,16293
5750,16293
5751,16294
5752,16297
5753,16303
5754,16306
5755,16307
5756,16308
5757,16309
5758,16310
5759,16311
5760,16313
5761,16316
5762,16316
5763,16317
5764,16317
5765,16321
5766,16323
5767,16331
5768,16331
5769,16339
5770,16341
5771,16343
5772,16343
5773,16351
5774,16359
5775,16361
5776,16362
5777,16363
5778,16367
5779,16368
5780,16369
5781,16373
5782,16374
5783,16376
5784,16382
5785,16387
5786,16388
5787,16389
5788,16395
5789,16401
5790,16406
5791,16414
5792,16417
5793,16420
5794,16421
5795,16424
5796,16428
5797,16429
5798,16432
5799,16435
5800,16435
5801,16436
5802,16437
5803,16444
5804,16446
5805,16449
5806,16450
5807,16451
5808,16454
5809,16463
5810,16465
5811,16469
5812,16470
5813,16471
5814,16472
5815,16475
5816,16478
5817,16479
5818,16484
5819,16485
5820,16487
5821,16491
5822,16495
5823,16496
5824,16497
5825,16503
5826,16503
5827,16504
5828,16508
5829,16509
5830,16512
5831,16514
5832,16517
5833,16518
5834,16525
5835,16530
5836,16534
5837,16538
5838,16540
5839,16541
5840,16543
5841,16546
5842,16548
5843,16550
5844,16553
5845,16555
5846,16557
5847,16559
5848,16561
5849,16562
5850,16565
5851,16566
5852,16571
5853,16573
5854,16574
5855,16578
5856,16579
5857,16580
5858,16582
5859,16583
5860,16585
5861,16590
5862,16595
5863,16598
5864,16599
5865,16600
5866,16602
5867,16604
5868,16606
5869,16607
5870,16610
5871,16612
5872,16613
5873,16618
5874,16625
5875,16627
5876,16633
5877,16636
5878,16639
5879,16640
5880,16644
5881,16645
5882,16649
5883,16655
5884,16660
5885,16663
5886,16664
5887,16669
5888,16670
5889,16674
5890,16675
5891,16676
5892,16677
5893,16678
5894,16680
5895,16690
5896,16692
5897,16698
5898,16707
5899,16708
5900,16716
5901,16718
5902,16719
5903,16720
5904,16723
5905,16724
5906,16725
5907,16727
5908,16728
5909,16732
5910,16735
5911,16748
5912,16752
5913,16754
5914,16756
5915,16760
5916,16761
5917,16764
5918,16769
5919,16770
5920,16771
5921,16775
5922,16778
5923,16780
5924,16787
5925,16788
5926,16792
5927,16795
5928,16796
5929,16805
5930,16807
5931,16807
5932,16809
5933,16813
5934,16822
5935,16825
5936,16829
5937,16834
5938,16835
5939,16837
5940,16838
5941,16844
5942,16845
5943,16848
5944,16862
5945,16863
5946,16865
5947,16866
5948,16867
5949,16870
5950,16873
5951,16874
5952,16895
5953,16895
5954,16897
5955,16899
5956,16899
5957,16903
5958,16905
5959,16909
5960,16911
5961,16914
5962,16915
5963,16920
5964,16924
5965,16925
5966,16928
5967,16930
5968,16933
5969,16934
5970,16937
5971,16938
5972,16939
5973,16943
5974,16944
5975,16947
5976,16955
5977,16956
5978,16958
5979,16963
5980,16966
5981,16967
5982,16968
5983,16969
5984,16970
5985,16976
5986,16977
5987,16985
5988,16987
5989,16988
5990,16989
5991,16991
5992,16992
5993,16993
5994,16994
5995,16999
5996,17002
5997,17003
5998,17010
5999,17011
6000,17018
6001,17021
6002,17024
6003,17027
6004,17029
6005,17030
6006,17036
6007,17036
6008,17038
6009,17039
6010,17040
6011,17041
6012,17043
6013,17047
6014,17048
6015,17050
6016,17052
6017,17055
6018,17057
6019,17058
6020,17063
6021,17065
6022,17070
6023,17073
6024,17077
6025,17078
6026,17079
6027,17080
6028,17085
6029,17096
6030,17098
6031,17100
6032,17101
6033,17105
6034,17112
6035,17113
6036,17113
6037,17119
6038,17120
6039,17121
6040,17129
6041,17132
6042,17136
6043,17141
6044,17147
6045,17151
6046,17152
6047,17157
6048,17162
6049,17165
6050,17166
6051,17167
6052,17170
6053,17174
6054,17178
6055,17180
6056,17181
6057,17183
6058,17186
6059,17187
6060,17190
6061,17192
6062,17193
6063,17200
6064,17205
6065,17206
6066,17209
6067,17211
6068,17214
6069,17215
6070,17217
6071,17228
6072,17229
6073,17230
6074,17231
6075,17233
6076,17242
6077,17243
6078,17251
6079,17259
6080,17262
6081,17263
6082,17264
6083,17270
6084,17271
6085,17272
6086,17273
6087,17274
6088,17277
6089,17279
6090,17281
6091,17282
6092,17283
6093,17284
6094,17286
6095,17287
6096,17288
6097,17289
6098,17290
6099,17291
6100,17292
6101,17294
6102,17295
6103,17298
6104,17299
6105,17302
6106,17303
6107,17305
6108,17307
6109,17309
6110,17309
6111,17310
6112,17312
6113,17314
6114,17315
6115,17317
6116,17318
6117,17319
6118,17321
6119,17330
6120,17331
6121,17332
6122,17334
6123,17336
6124,17342
6125,17343
6126,17345
6127,17347
6128,17349
6129,17353
6130,17356
6131,17358
6132,17360
6133,17360
6134,17361
6135,17361
6136,17362
6137,17362
6138,17363
6139,17364
6140,17367
6141,17369
6142,17370
6143,17377
6144,17378
6145,17379
6146,17381
6147,17382
6148,17387
6149,17389
6150,17393
6151,17397
6152,17400
6153,17407
6154,17414
6155,17415
6156,17419
6157,17420
6158,17421
6159,17422
6160,17426
6161,17429
6162,17431
6163,17435
6164,17439
6165,17446
6166,17447
6167,17455
6168,17458
6169,17462
6170,17467
6171,17469
6172,17470
6173,17474
6174,17478
6175,17479
6176,17487
6177,17489
6178,17495
6179,17499
6180,17502
6181,17502
6182,17508
6183,17509
6184,17511
6185,17514
6186,17516
6187,17520
6188,17522
6189,17525
6190,17529
6191,17530
6192,17531
6193,17533
6194,17538
6195,17552
6196,17560
6197,17566
6198,17566
6199,17569
6200,17573
6201,17575
6202,17576
6203,17581
6204,17583
6205,17585
6206,17589
6207,17596
6208,17597
6209,17600
6210,17602
6211,17602
6212,17607
6213,17614
6214,17618
6215,17619
6216,17620
6217,17622
6218,17623
6219,17629
6220,17631
6221,17632
6222,17633
6223,17634
6224,17637
6225,17638
6226,17646
6227,17649
6228,17650
6229,17651
6230,17658
6231,17660
6232,17662
6233,17663
6234,17664
6235,17665
6236,17673
6237,17675
6238,17678
6239,17679
6240,17682
6241,17685
6242,17688
6243,17689
6244,17690
6245,17691
6246,17694
6247,17696
6248,17698
6249,17699
6250,17702
6251,17704
6252,17709
6253,17719
6254,17724
6255,17727
6256,17728
6257,17729
6258,17732
6259,17736
6260,17739
6261,17742
6262,17744
6263,17746
6264,17748
6265,17752
6266,17757
6267,17759
6268,17760
6269,17761
6270,17767
6271,17769
6272,17770
6273,17770
6274,17772
6275,17774
6276,17778
6277,17779
6278,17780
6279,17786
6280,17788
6281,17791
6282,17794
6283,17795
6284,17801
6285,17802
6286,17804
6287,17805
6288,17810
6289,17817
6290,17826
6291,17829
6292,17837
6293,17838
6294,17840
6295,17840
6296,17847
6297,17850
6298,17852
6299,17863
6300,17869
6301,17872
6302,17874
6303,17879
6304,17881
6305,17882
6306,17884
6307,17888
6308,17890
6309,17891
6310,17894
6311,17895
6312,17896
6313,17900
6314,17903
6315,17904
6316,17908
6317,17909
6318,17909
6319,17911
6320,17912
6321,17916
6322,17918
6323,17919
6324,17922
6325,17923
6326,17927
6327,17929
6328,17933
6329,17936
6330,17936
6331,17939
6332,17939
6333,17943
6334,17945
6335,17946
6336,17948
6337,17954
6338,17957
6339,17959
6340,17961
6341,17966
6342,17975
6343,17978
6344,17980
6345,17982
6346,17983
6347,17985
6348,17989
6349,17994
6350,18000
6351,18002
6352,18004
6353,18004
6354,18006
6355,18007
6356,18008
6357,18012
6358,18017
6359,18021
6360,18022
6361,18024
6362,18025
6363,18029
6364,18029
6365,18032
6366,18038
6367,18043
6368,18044
6369,18045
6370,18053
6371,18056
6372,18057
6373,18059
6374,18065
6375,18065
6376,18071
6377,18073
6378,18074
6379,18075
6380,18085
6381,18087
6382,18089
6383,18096
6384,18104
6385,18105
6386,18108
6387,18109
6388,18111
6389,18119
6390,18121
6391,18122
6392,18123
6393,18128
6394,18130
6395,18131
6396,18134
6397,18138
6398,18139
6399,18140
6400,18144
6401,18152
6402,18157
6403,18165
6404,18171
6405,18174
6406,18176
6407,18178
6408,18186
6409,18189
6410,18190
6411,18194
6412,18197
6413,18200
6414,18204
6415,18205
6416,18208
6417,18209
6418,18210
6419,18211
6420,18212
6421,18214
6422,18215
6423,18216
6424,18217
6425,18221
6426,18226
6427,18231
6428,18241
6429,18246
6430,18247
6431,18248
6432,18251
6433,18252
6434,18253
6435,18255
6436,18262
6437,18263
6438,18264
6439,18265
6440,18267
6441,18268
6442,18270
6443,18271
6444,18272
6445,18274
6446,18275
6447,18281
6448,18282
6449,18283
6450,18285
6451,18286
6452,18287
6453,18291
6454,18294
6455,18294
6456,18297
6457,18301
6458,18301
6459,18302
6460,18303
6461,18306
6462,18309
6463,18314
6464,18315
6465,18316
6466,18319
6467,18321
6468,18322
6469,18323
6470,18324
6471,18326
6472,18327
6473,18328
6474,18331
6475,18332
6476,18334
6477,18335
6478,18349
6479,18350
6480,18351
6481,18352
6482,18355
6483,18356
6484,18361
6485,18366
6486,18370
6487,18376
6488,18379
6489,18383
6490,18385
6491,18401
6492,18405
6493,18406
6494,18415
6495,18416
6496,18418
6497,18419
6498,18421
6499,18423
6500,18428
6501,18428
6502,18429
6503,18432
6504,18438
6505,18439
6506,18445
6507,18448
6508,18451
6509,18455
6510,18456
6511,18458
6512,18459
6513,18461
6514,18465
6515,18467
6516,18476
6517,18478
6518,18480
6519,18485
6520,18490
6521,18491
6522,18501
6523,18502
6524,18503
6525,18507
6526,18511
6527,18513
6528,18515
6529,18517
6530,18523
6531,18527
6532,18529
6533,18540
6534,18543
6535,18546
6536,18547
6537,18552
6538,18558
6539,18562
6540,18563
6541,18565
6542,18566
6543,18568
6544,18571
6545,18574
6546,18575
6547,18582
6548,18584
6549,18585
6550,18587
6551,18592
6552,18594
6553,18595
6554,18598
6555,18600
6556,18605
6557,18612
6558,18614
6559,18616
6560,18618
6561,18620
6562,18621
6563,18625
6564,18627
6565,18629
6566,18632
6567,18635
6568,18638
6569,18645
6570,18648
6571,18651
6572,18653
6573,18655
6574,18669
6575,18677
6576,18678
6577,18679
6578,18680
6579,18681
6580,18686
6581,18687
6582,18689
6583,18697
6584,18701
6585,18703
6586,18705
6587,18707
6588,18710
6589,18716
6590,18717
6591,18725
6592,18726
6593,18726
6594,18729
6595,18731
6596,18732
6597,18733
6598,18734
6599,18736
6600,18742
6601,18743
6602,18749
6603,18751
6604,18764
6605,18768
6606,18773
6607,18775
6608,18778
6609,18779
6610,18782
6611,18791
6612,18791
6613,18794
6614,18796
6615,18797
6616,18798
6617,18799
6618,18800
6619,18801
6620,18807
6621,18808
6622,18810
6623,18812
6624,18814
6625,18817
6626,18820
6627,18821
6628,18822
6629,18823
6630,18830
6631,18831
6632,18833
6633,18835
6634,18839
6635,18840
6636,18841
6637,18845
6638,18851
6639,18852
6640,18853
6641,18854
6642,18857
6643,18862
6644,18871
6645,18872
6646,18876
6647,18876
6648,18877
6649,18880
6650,18880
6651,18881
6652,18883
6653,18885
6654,18893
6655,18894
6656,18897
6657,18898
6658,18899
6659,18901
6660,18904
6661,18904
6662,18907
6663,18907
6664,18912
6665,18918
6666,18921
6667,18925
6668,18926
6669,18928
6670,18932
6671,18935
6672,18936
6673,18938
6674,18942
6675,18944
6676,18946
6677,18947
6678,18955
6679,18958
6680,18959
6681,18960
6682,18962
6683,18965
6684,18967
6685,18969
6686,18970
6687,18973
6688,18976
6689,18980
6690,18981
6691,18988
6692,18990
6693,18992
6694,18993
6695,18995
6696,18999
6697,19000
6698,19002
6699,19005
6700,19006
6701,19008
6702,19010
6703,19013
6704,19014
6705,19019
6706,19021
6707,19026
6708,19026
6709,19027
6710,19028
6711,19029
6712,19037
6713,19042
6714,19043
6715,19045
6716,19052
6717,19055
6718,19055
6719,19056
6720,19057
6721,19059
6722,19060
6723,19061
6724,19063
6725,19065
6726,19066
6727,19067
6728,19067
6729,19068
6730,19076
6731,19078
6732,19079
6733,19080
6734,19083
6735,19086
6736,19087
6737,19089
6738,19096
6739,19102
6740,19108
6741,19113
6742,19114
6743,19115
6744,19122
6745,19123
6746,19124
6747,19130
6748,19132
6749,19135
6750,19137
6751,19139
6752,19146
6753,19148
6754,19152
6755,19153
6756,19154
6757,19156
6758,19159
6759,19161
6760,19164
6761,19166
6762,19169
6763,19171
6764,19172
6765,19173
6766,19175
6767,19177
6768,19180
6769,19182
6770,19186
6771,19198
6772,19200
6773,19204
6774,19205
6775,19206
6776,19209
6777,19212
6778,19214
6779,19215
6780,19219
6781,19220
6782,19227
6783,19233
6784,19238
6785,19240
6786,19241
6787,19247
6788,19248
6789,19249
6790,19249
6791,19250
6792,19252
6793,19253
6794,19258
6795,19261
6796,19262
6797,19263
6798,19264
6799,19265
6800,19266
6801,19269
6802,19272
6803,19276
6804,19279
6805,19280
6806,19283
6807,19284
6808,19287
6809,19289
6810,19290
6811,19291
6812,19295
6813,19297
6814,19300
6815,19311
6816,19312
6817,19314
6818,19315
6819,19317
6820,19319
6821,19320
6822,19322
6823,19323
6824,19326
6825,19328
6826,19329
6827,19331
6828,19334
6829,19335
6830,19339
6831,19343
6832,19344
6833,19345
6834,19350
6835,19360
6836,19363
6837,19364
6838,19365
6839,19366
6840,19368
6841,19373
6842,19374
6843,19375
6844,19379
6845,19380
6846,19382
6847,19384
6848,19388
6849,19391
6850,19393
6851,19394
6852,19395
6853,19400
6854,19401
6855,19410
6856,19411
6857,19412
6858,19417
6859,19419
6860,19420
6861,19421
6862,19422
6863,19424
6864,19430
6865,19431
6866,19439
6867,19440
6868,19446
6869,19447
6870,19449
6871,19450
6872,19451
6873,19455
6874,19457
6875,19461
6876,19462
6877,19464
6878,19466
6879,19468
6880,19469
6881,19477
6882,19481
6883,19483
6884,19490
6885,19491
6886,19492
6887,19496
6888,19498
6889,19503
6890,19504
6891,19528
6892,19530
6893,19530
6894,19535
6895,19540
6896,19543
6897,19544
6898,19546
6899,19556
6900,19558
6901,19559
6902,19560
6903,19561
6904,19562
6905,19563
6906,19568
6907,19570
6908,19573
6909,19573
6910,19575
6911,19580
6912,19583
6913,19584
6914,19585
6915,19585
6916,19586
6917,19590
6918,19599
6919,19606
6920,19608
6921,19610
6922,19612
6923,19615
6924,19615
6925,19616
6926,19618
6927,19621
6928,19622
6929,19623
6930,19624
6931,19634
6932,19635
6933,19636
6934,19637
6935,19641
6936,19645
6937,19646
6938,19646
6939,19647
6940,19648
6941,19654
6942,19656
6943,19660
6944,19662
6945,19673
6946,19675
6947,19675
6948,19678
6949,19679
6950,19681
6951,19682
6952,19686
6953,19688
6954,19693
6955,19694
6956,19697
6957,19698
6958,19701
6959,19702
6960,19711
6961,19714
6962,19716
6963,19717
6964,19719
6965,19720
6966,19721
6967,19723
6968,19730
6969,19732
6970,19733
6971,19735
6972,19741
6973,19753
6974,19754
6975,19755
6976,19755
6977,19760
6978,19766
6979,19769
6980,19770
6981,19772
6982,19777
6983,19779
6984,19781
6985,19786
6986,19787
6987,19792
6988,19792
6989,19794
6990,19802
6991,19804
6992,19805
6993,19806
6994,19807
6995,19813
6996,19814
6997,19816
6998,19824
6999,19825
7000,19828
7001,19830
7002,19831
7003,19833
7004,19837
7005,19839
7006,19844
7007,19847
7008,19852
7009,19853
7010,19854
7011,19858
7012,19873
7013,19878
7014,19880
7015,19881
7016,19882
7017,19883
7018,19887
7019,19887
7020,19888
7021,19891
7022,19891
7023,19895
7024,19898
7025,19899
7026,19901
7027,19903
7028,19904
7029,19906
7030,19907
7031,19908
7032,19909
7033,19909
7034,19910
7035,19912
7036,19913
7037,19916
7038,19917
7039,19922
7040,19925
7041,19926
7042,19928
7043,19929
7044,19932
7045,19935
7046,19937
7047,19938
7048,19939
7049,19941
7050,19942
7051,19944
7052,19945
7053,19947
7054,19954
7055,19960
7056,19962
7057,19963
7058,19966
7059,19970
7060,19972
7061,19975
7062,19977
7063,19981
7064,19987
7065,19990
7066,19991
7067,19993
7068,19997
7069,19998
7070,20001
7071,20005
7072,20008
7073,20011
7074,20012
7075,20014
7076,20018
7077,20030
7078,20031
7079,20031
7080,20037
7081,20038
7082,20039
7083,20046
7084,20046
7085,20050
7086,20052
7087,20054
7088,20055
7089,20057
7090,20060
7091,20062
7092,20064
7093,20070
7094,20075
7095,20080
7096,20085
7097,20087
7098,20089
7099,20091
7100,20092
7101,20093
7102,20101
7103,20102
7104,20115
7105,20117
7106,20121
7107,20127
7108,20129
7109,20132
7110,20135
7111,20137
7112,20137
7113,20143
7114,20146
7115,20148
7116,20148
7117,20152
7118,20153
7119,20156
7120,20156
7121,20161
7122,20162
7123,20165
7124,20170
7125,20172
7126,20174
7127,20175
7128,20176
7129,20179
7130,20181
7131,20186
7132,20187
7133,20188
7134,20191
7135,20194
7136,20196
7137,20199
7138,20201
7139,20203
7140,20204
7141,20208
7142,20209
7143,20210
7144,20212
7145,20215
7146,20224
7147,20225
7148,20236
7149,20237
7150,20239
7151,20240
7152,20243
7153,20246
7154,20248
7155,20254
7156,20255
7157,20259
7158,20260
7159,20261
7160,20262
7161,20278
7162,20278
7163,20283
7164,20286
7165,20288
7166,20288
7167,20292
7168,20300
7169,20303
7170,20307
7171,20311
7172,20312
7173,20315
7174,20316
7175,20319
7176,20323
7177,20326
7178,20329
7179,20333
7180,20338
7181,20340
7182,20342
7183,20345
7184,20346
7185,20348
7186,20353
7187,20357
7188,20359
7189,20360
7190,20363
7191,20370
7192,20371
7193,20373
7194,20378
7195,20384
7196,20384
7197,20386
7198,20391
7199,20394
7200,20397
7201,20398
7202,20399
7203,20401
7204,20402
7205,20411
7206,20414
7207,20416
7208,20416
7209,20417
7210,20420
7211,20422
7212,20423
7213,20427
7214,20430
7215,20437
7216,20439
7217,20440
7218,20441
7219,20445
7220,20447
7221,20453
7222,20455
7223,20456
7224,20459
7225,20460
7226,20462
7227,20466
7228,20467
7229,20468
7230,20472
7231,20474
